,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
193,Portuguesa,InSample,Colombia Border & GT,Colombia & GT by State,0.4942567630923027,False,1
194,Sucre,OOS,Colombia & GT,Colombia & GT by State,-0.5749655724509966,False,1
195,Sucre,InSample,Colombia & GT,Colombia & GT by State,0.6154227495320423,False,1
196,Tachira,OOS,Colombia & GT by State,Colombia & GT by State,0.07312281502696105,True,1
197,Tachira,InSample,Colombia & GT by State,Colombia & GT by State,0.8296460365219015,True,1
198,Total,OOS,Colombia & GT,Colombia & GT by State,0.5440243791348638,False,1
199,Total,InSample,Colombia & GT,Colombia & GT by State,0.8166100676448176,False,1
200,Trujillo,OOS,Colombia & GT,Colombia & GT by State,-0.4474888780733029,False,1
201,Trujillo,InSample,Colombia & GT,Colombia & GT by State,0.5279077427272659,False,1
202,Vargas,OOS,Colombia & GT,Colombia & GT by State,-0.4043980080906613,False,1
203,Vargas,InSample,Colombia & GT,Colombia & GT by State,0.6051937933254634,False,1
204,Yaracuy,OOS,Colombia & GT,Colombia & GT by State,0.2387279010045619,False,1
205,Yaracuy,InSample,Colombia & GT,Colombia & GT by State,0.6868028592108086,False,1
206,Zulia,OOS,Colombia & GT,Colombia & GT by State,0.2089784643137101,False,1
207,Zulia,InSample,Colombia & GT,Colombia & GT by State,0.6344756053162439,False,1
208,Amazonas,OOS,Colombia & GT by State,Colombia & GT by Symptom,0.3378603786597906,False,1
209,Amazonas,InSample,Colombia & GT by State,Colombia & GT by Symptom,0.4751160109446095,False,1
210,Anzoategui,OOS,Colombia & GT,Colombia & GT by Symptom,-0.2646557015715787,False,1
211,Anzoategui,InSample,Colombia & GT,Colombia & GT by Symptom,0.6231459496382648,False,1
212,Apure,OOS,Colombia & GT,Colombia & GT by Symptom,0.4281820430391911,False,1
213,Apure,InSample,Colombia & GT,Colombia & GT by Symptom,0.5322315400917368,False,1
214,Aragua,OOS,Colombia & GT by State,Colombia & GT by Symptom,-0.28885880785694984,False,1
215,Aragua,InSample,Colombia & GT by State,Colombia & GT by Symptom,0.6612933875761514,False,1
216,Barinas,OOS,Colombia Border & GT,Colombia & GT by Symptom,0.3767029454822154,False,1
217,Barinas,InSample,Colombia Border & GT,Colombia & GT by Symptom,0.4627671663970549,False,1
218,Bolivar,OOS,Colombia Border & GT,Colombia & GT by Symptom,-0.050547564578542925,False,1
219,Bolivar,InSample,Colombia Border & GT,Colombia & GT by Symptom,0.2647995381449563,False,1
220,Carabobo,OOS,Colombia & GT,Colombia & GT by Symptom,0.2066261564987314,False,1
221,Carabobo,InSample,Colombia & GT,Colombia & GT by Symptom,0.6597545030395404,False,1
222,Cojedes,OOS,Colombia & GT,Colombia & GT by Symptom,0.3192568053239576,False,1
223,Cojedes,InSample,Colombia & GT,Colombia & GT by Symptom,0.5227368731970901,False,1
224,Delta Amacuro,OOS,Colombia & GT,Colombia & GT by Symptom,0.10690271768830684,False,1
225,Delta Amacuro,InSample,Colombia & GT,Colombia & GT by Symptom,0.4470975158302374,False,1
226,Distrito Federal,OOS,Colombia & GT,Colombia & GT by Symptom,0.11564743307794645,False,1
227,Distrito Federal,InSample,Colombia & GT,Colombia & GT by Symptom,0.7857240165130457,False,1
228,Falcon,OOS,Colombia Border & GT,Colombia & GT by Symptom,-0.07814672160528957,False,1
229,Falcon,InSample,Colombia Border & GT,Colombia & GT by Symptom,0.4372428190838009,False,1
230,Guarico,OOS,Colombia & GT,Colombia & GT by Symptom,0.3127036393081561,False,1
231,Guarico,InSample,Colombia & GT,Colombia & GT by Symptom,0.6027429577463235,False,1
232,Lara,OOS,Colombia Border & GT,Colombia & GT by Symptom,0.13627591261363936,False,1
233,Lara,InSample,Colombia Border & GT,Colombia & GT by Symptom,0.7266717373830615,False,1
234,Merida,OOS,Colombia & GT by State,Colombia & GT by Symptom,0.2365337447618993,False,1
235,Merida,InSample,Colombia & GT by State,Colombia & GT by Symptom,0.7824819539442113,False,1
236,Miranda,OOS,Colombia & GT,Colombia & GT by Symptom,0.3496327855143289,False,1
237,Miranda,InSample,Colombia & GT,Colombia & GT by Symptom,0.7884990826671714,False,1
238,Monagas,OOS,Colombia & GT,Colombia & GT by Symptom,0.2760956331577441,False,1
239,Monagas,InSample,Colombia & GT,Colombia & GT by Symptom,0.5344234964059296,False,1
240,Multiobjective,OOS,Colombia & GT,Colombia & GT by Symptom,0.1329072026845378,False,1
241,Multiobjective,InSample,Colombia & GT,Colombia & GT by Symptom,0.57948491943099,False,1
242,Nueva Esparta,OOS,Colombia & GT,Colombia & GT by Symptom,0.14487357064166673,False,1
243,Nueva Esparta,InSample,Colombia & GT,Colombia & GT by Symptom,0.4799251267907377,False,1
244,Portuguesa,OOS,Colombia Border & GT,Colombia & GT by Symptom,0.21944708635133736,False,1
245,Portuguesa,InSample,Colombia Border & GT,Colombia & GT by Symptom,0.4415551483087906,False,1
246,Sucre,OOS,Colombia & GT,Colombia & GT by Symptom,-0.4288462713759991,False,1
