year/week,Dengue-AntioquiaGT-CO,Dengue-AtlanticoGT-CO,Dengue-BogotaGT-CO,Dengue-BolivarGT-CO,Dengue-BoyacaGT-CO,Dengue-CaldasGT-CO,Dengue-CasanareGT-CO,Dengue-CaucaDepartmentGT-CO,Dengue-CesarGT-CO,Dengue-CordobaGT-CO,Dengue-CundinamarcaGT-CO,Dengue-HuilaGT-CO,Dengue-LaGuajiraGT-CO,Dengue-MagdalenaGT-CO,Dengue-MetaGT-CO,Dengue-NarinoGT-CO,Dengue-NorthSantanderGT-CO,Dengue-QuindioGT-CO,Dengue-RisaraldaGT-CO,Dengue-SantanderDepartmentGT-CO,Dengue-SucreGT-CO,Dengue-TolimaGT-CO,Dengue-ValledelCaucaGT-CO,DolorCabeza-AntioquiaGT-CO,DolorCabeza-AtlanticoGT-CO,DolorCabeza-BogotaGT-CO,DolorCabeza-BolivarGT-CO,DolorCabeza-BoyacaGT-CO,DolorCabeza-CaldasGT-CO,DolorCabeza-CasanareGT-CO,DolorCabeza-CesarGT-CO,DolorCabeza-CordobaGT-CO,DolorCabeza-CundinamarcaGT-CO,DolorCabeza-HuilaGT-CO,DolorCabeza-MagdalenaGT-CO,DolorCabeza-MetaGT-CO,DolorCabeza-NarinoGT-CO,DolorCabeza-QuindioGT-CO,DolorCabeza-RisaraldaGT-CO,DolorCabeza-SucreGT-CO,DolorCabeza-TolimaGT-CO,DolorGarganta-AntioquiaGT-CO,DolorGarganta-AtlanticoGT-CO,DolorGarganta-BogotaGT-CO,DolorGarganta-BolivarGT-CO,DolorGarganta-CundinamarcaGT-CO,DolorGarganta-NorthSantanderGT-CO,DolorGarganta-RisaraldaGT-CO,DolorGarganta-SantanderDepartmentGT-CO,DolorGarganta-ValledelCaucaGT-CO,DolorMuscularGT-CO,DolorMusculo-BogotaGT-CO,DolorMusculo-CundinamarcaGT-CO,DolorOjos-BogotaGT-CO,Fiebre-AntioquiaGT-CO,Fiebre-AraucaGT-CO,Fiebre-AtlanticoGT-CO,Fiebre-BogotaGT-CO,Fiebre-BolivarGT-CO,Fiebre-BoyacaGT-CO,Fiebre-CaldasGT-CO,Fiebre-CaquetáGT-CO,Fiebre-CasanareGT-CO,Fiebre-CaucaDepartmentGT-CO,Fiebre-HuilaGT-CO,Fiebre-LaGuajiraGT-CO,Fiebre-MagdalenaGT-CO,Fiebre-MetaGT-CO,Fiebre-NarinoGT-CO,Fiebre-NorthSantanderGT-CO,Fiebre-PutumayoGT-CO,Fiebre-QuindioGT-CO,Fiebre-RisaraldaGT-CO,Fiebre-SanAndrésandProvidenciaGT-CO,Fiebre-SantanderDepartmentGT-CO,Fiebre-SucreGT-CO,Fiebre-TolimaGT-CO,Fiebre-ValledelCaucaGT-CO,Nausea-AntioquiaGT-CO,Nausea-AtlanticoGT-CO,Nausea-BogotaGT-CO,Nausea-CundinamarcaGT-CO,Nausea-MetaGT-CO,Nausea-SantanderDepartmentGT-CO,Nausea-ValledelCaucaGT-CO,Vomito-AntioquiaGT-CO,Vomito-AtlanticoGT-CO,Vomito-BogotaGT-CO,Vomito-BolivarGT-CO,Vomito-BoyacaGT-CO,Vomito-CaldasGT-CO,Vomito-CasanareGT-CO,Vomito-CaucaDepartmentGT-CO,Vomito-CesarGT-CO,Vomito-CordobaGT-CO,Vomito-CundinamarcaGT-CO,Vomito-HuilaGT-CO,Vomito-LaGuajiraGT-CO,Vomito-MagdalenaGT-CO,Vomito-MetaGT-CO,Vomito-NarinoGT-CO,Vomito-NorthSantanderGT-CO,Vomito-QuindioGT-CO,Vomito-RisaraldaGT-CO,Vomito-SantanderDepartmentGT-CO,Vomito-SucreGT-CO,Vomito-TolimaGT-CO,Vomito-ValledelCaucaGT-CO,TemperatureAverage-DistritoFederal,TemperatureAverage-Amazonas,TemperatureAverage-Anzoategui,TemperatureAverage-Apure,TemperatureAverage-Aragua,TemperatureAverage-Barinas,TemperatureAverage-Bolivar,TemperatureAverage-Carabobo,TemperatureAverage-Cojedes,TemperatureAverage-DeltaAmacuro,TemperatureAverage-Falcon,TemperatureAverage-Guarico,TemperatureAverage-Lara,TemperatureAverage-Merida,TemperatureAverage-Miranda,TemperatureAverage-Monagas,TemperatureAverage-NuevaEsparta,TemperatureAverage-Portuguesa,TemperatureAverage-Sucre,TemperatureAverage-Tachira,TemperatureAverage-Trujillo,TemperatureAverage-Yaracuy,TemperatureAverage-Zulia,TemperatureAverage-Vargas,TemperatureAverage-TotalVE,TemperatureMax-DistritoFederal,TemperatureMax-Amazonas,TemperatureMax-Anzoategui,TemperatureMax-Apure,TemperatureMax-Aragua,TemperatureMax-Barinas,TemperatureMax-Bolivar,TemperatureMax-Carabobo,TemperatureMax-Cojedes,TemperatureMax-DeltaAmacuro,TemperatureMax-Falcon,TemperatureMax-Guarico,TemperatureMax-Lara,TemperatureMax-Merida,TemperatureMax-Miranda,TemperatureMax-Monagas,TemperatureMax-NuevaEsparta,TemperatureMax-Portuguesa,TemperatureMax-Sucre,TemperatureMax-Tachira,TemperatureMax-Trujillo,TemperatureMax-Yaracuy,TemperatureMax-Zulia,TemperatureMax-Vargas,TemperatureMax-TotalVE,TemperatureMin-DistritoFederal,TemperatureMin-Amazonas,TemperatureMin-Anzoategui,TemperatureMin-Apure,TemperatureMin-Aragua,TemperatureMin-Barinas,TemperatureMin-Bolivar,TemperatureMin-Carabobo,TemperatureMin-Cojedes,TemperatureMin-DeltaAmacuro,TemperatureMin-Falcon,TemperatureMin-Guarico,TemperatureMin-Lara,TemperatureMin-Merida,TemperatureMin-Miranda,TemperatureMin-Monagas,TemperatureMin-NuevaEsparta,TemperatureMin-Portuguesa,TemperatureMin-Sucre,TemperatureMin-Tachira,TemperatureMin-Trujillo,TemperatureMin-Yaracuy,TemperatureMin-Zulia,TemperatureMin-Vargas,TemperatureMin-TotalVE,Precipitation-DistritoFederal,Precipitation-Amazonas,Precipitation-Anzoategui,Precipitation-Apure,Precipitation-Aragua,Precipitation-Barinas,Precipitation-Bolivar,Precipitation-Carabobo,Precipitation-Cojedes,Precipitation-DeltaAmacuro,Precipitation-Falcon,Precipitation-Guarico,Precipitation-Lara,Precipitation-Merida,Precipitation-Miranda,Precipitation-Monagas,Precipitation-NuevaEsparta,Precipitation-Portuguesa,Precipitation-Sucre,Precipitation-Tachira,Precipitation-Trujillo,Precipitation-Yaracuy,Precipitation-Zulia,Precipitation-Vargas,Precipitation-TotalVE,RelativeHumidity-DistritoFederal,RelativeHumidity-Amazonas,RelativeHumidity-Anzoategui,RelativeHumidity-Apure,RelativeHumidity-Aragua,RelativeHumidity-Barinas,RelativeHumidity-Bolivar,RelativeHumidity-Carabobo,RelativeHumidity-Cojedes,RelativeHumidity-DeltaAmacuro,RelativeHumidity-Falcon,RelativeHumidity-Guarico,RelativeHumidity-Lara,RelativeHumidity-Merida,RelativeHumidity-Miranda,RelativeHumidity-Monagas,RelativeHumidity-NuevaEsparta,RelativeHumidity-Portuguesa,RelativeHumidity-Sucre,RelativeHumidity-Tachira,RelativeHumidity-Trujillo,RelativeHumidity-Yaracuy,RelativeHumidity-Zulia,RelativeHumidity-Vargas,RelativeHumidity-TotalVE,SpecificHumidity-DistritoFederal,SpecificHumidity-Amazonas,SpecificHumidity-Anzoategui,SpecificHumidity-Apure,SpecificHumidity-Aragua,SpecificHumidity-Barinas,SpecificHumidity-Bolivar,SpecificHumidity-Carabobo,SpecificHumidity-Cojedes,SpecificHumidity-DeltaAmacuro,SpecificHumidity-Falcon,SpecificHumidity-Guarico,SpecificHumidity-Lara,SpecificHumidity-Merida,SpecificHumidity-Miranda,SpecificHumidity-Monagas,SpecificHumidity-NuevaEsparta,SpecificHumidity-Portuguesa,SpecificHumidity-Sucre,SpecificHumidity-Tachira,SpecificHumidity-Trujillo,SpecificHumidity-Yaracuy,SpecificHumidity-Zulia,SpecificHumidity-Vargas,SpecificHumidity-TotalVE
1/2/2005,5.926471352,0.2269841212,0.000177372788,2.564248493,0.0,0.0040569181030000005,0.0,0.0,2.55e-05,0.0,4.343045741,0.0,0.0001148311455,0.0,0.0,0.0,0.001412365017,0.0,0.0,0.0,0.0,0.0005057940015,11.20947464,18.63657971,0.09466991468000001,0.0,0.0,7.03e-06,0.0,0.0,0.0,0.0,2.3429889569999998,0.0,7.83e-06,0.00512807585,0.0,0.0,0.0,5.2300000000000004e-05,0.0,0.004236571802,0.0007172949037999998,0.00013426456669999998,0.0,0.0,0.0,0.0,0.02392759196,0.0,8.847163776,0.0,7.199115935,0.00016299315690000002,1.6140748719999998,9.240000000000001e-05,3.116813968,0.0,0.05488706725,7.159999999999999e-05,0.0003207642419,0.0,0.0,8.481605031,0.0,0.0,0.0,0.008514306223,1.22e-05,0.0,2.44e-06,0.0004861152334,0.0,0.0,2.7178069480000002,0.0,1.2e-05,2.078778769,18.59893198,0.0,1.83e-05,17.49013014,0.00031546413049999997,0.0,0.0,0.0,0.0,0.0001243523986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.834981818999999,0.0,0.0,1.65e-06,0.0,1.05e-05,0.0,5.25e-05,0.0,0.0,0.0006751852011,0.0,16.49017349,295.3769664121665,297.40394360040705,299.5649592491146,300.95322707945,296.9928822824964,300.12436644795014,297.19570443658336,296.1933298215845,301.5089697471177,298.00780500989066,298.3220533824251,300.9291977904661,296.5317076111777,290.3349548930175,296.27065172939234,298.27667717193697,298.61749006982143,300.2945410822487,296.76536960572366,292.8640884731989,293.89282638874766,296.26543552916746,298.314166200386,295.8070809319385,298.133830401562,298.7956492898556,302.5813501171126,304.6784836040988,305.65078614568364,301.3519114741616,305.5428856215572,301.94434335077096,300.04562295084753,307.9272152636988,301.85331337907996,303.0247734809658,306.59884393157137,302.6875139184836,294.35135082164373,299.5961416360992,302.7485425407344,299.6063600478778,305.59902978345,300.19762540392935,296.90301409452115,298.4147129095801,301.75190371752444,302.51388138932924,298.9011393643935,303.00666782806314,290.87933266252185,293.9909841626212,295.4596053366749,296.5955700297806,292.367955024564,295.1334096469647,293.84470267366765,292.47996498520257,296.2077997916148,295.5515631206196,294.51030256177535,296.0317289118853,291.71027746123747,286.1943207609039,292.17291012961016,294.80239489796946,297.2147147130757,295.34770942961234,293.1526277741669,288.4044517308581,289.562062633133,292.44091192895013,294.61495275835017,291.5220478136969,294.3363830955327,0.05616781430822726,0.05660782380120465,0.020512629307591262,0.015957810776002532,0.030620033853452636,0.01534238355766221,0.038167205170051705,0.060331743203854725,0.017931233637263937,0.09221121838024583,0.03265223241231252,0.015730400996295482,0.02424170582981337,0.064213594294438,0.05764336683943036,0.045722233123250765,0.03736514366142596,0.01675976096142176,0.07611542700173797,0.06909976658746847,0.06975262375172506,0.04777061184182889,0.05345811279328958,0.07445934439375619,0.04040537772965622,76.92857,88.67857000000002,87.82143,67.35713999999999,76.92857,69.42857,83.00892749999998,76.92857,76.92857,93.21429,77.10714,76.92857,77.10714,77.10714,76.92857,93.21429,87.82143,77.10714,93.21429,69.42857,77.10714,77.10714,74.14286,76.92857,81.02472461538461,0.015888598,0.01733144875,0.016758587,0.0153593055,0.015888598,0.014225734,0.0147651604,0.015888598,0.014137162,0.017968595,0.014687158999999997,0.014600733000000001,0.015577158999999997,0.013601444,0.015888598,0.017968595,0.016758587,0.014225734,0.016758587,0.013601444,0.013601444,0.015577158999999997,0.014687158999999997,0.015888598,0.015588947499999997
1/9/2005,5.338929433000001,0.2578956559,0.00017146694500000002,1.029646456,0.0,0.002150647983,0.0,0.0,6.65e-06,0.0,4.819323442,0.055168986870000006,6.68e-05,0.0,0.0,0.0,0.00135061088,0.0,0.1664455741,0.0,0.0,0.00048359645519999996,10.92235166,22.70528502,0.08098895965,0.0,0.0,2.02e-06,0.0,0.0,0.0,0.0,2.353066301,0.0,2.15e-06,0.005127120027,0.0,0.0,0.0,1.6899999999999997e-05,0.0,0.0067036823239999994,0.0007031409744,0.0001293521015,0.0,0.0,0.0,0.0,0.019154021740000002,0.0,8.691137449,0.0,6.984040822000001,0.0001576835265,1.5914781759999999,8.89e-05,3.0734013819999997,0.0,0.1163854895,3.11e-05,0.000300528655,0.0,0.0,8.775277727999999,0.0,0.0,0.0,0.006204428321,3.52e-06,0.0,2.37e-06,0.0004647398633,0.0,0.0,2.77167373,0.0,3.75e-06,2.08818536,15.22705423,0.0,1.77e-05,19.36251649,0.0003022193879,0.0,0.0,0.0,0.0,0.0001203063429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199056501,0.0,0.0,4.94e-07,0.0,3.17e-06,0.0,2.46e-05,0.0,0.0,0.0006486332242000001,0.0,11.604819500000001,296.49473315799383,297.9181029836105,300.70596859852856,301.7411578543631,298.07536461971563,300.67239502653507,298.30626015938685,297.1709861759169,302.2850433299626,298.7517074720253,298.95587929250166,302.1591584320668,297.1428846714809,290.91020754156267,297.3921890209145,299.0094807222367,298.2514455654215,300.8977329891907,297.5615864229005,293.39894151464716,294.43510729772413,297.13752421088,298.66987272224765,296.8184912969832,298.9576951042078,299.57835959599436,303.1155164042563,305.4566356971402,306.01317794167096,301.7693135592156,305.18253934101546,303.14719898267225,299.91027192928453,306.8727215016328,302.20393948520166,302.9254079553,306.880343189117,302.1467569609763,294.4955857075087,300.344139396343,302.636341763581,298.72792726669564,305.0532423706437,300.4695264328136,297.7109248073549,298.1625134906388,300.5834094076576,302.72175761234354,299.6376163662594,303.5102905067382,292.95417768484117,293.92707836505775,295.9579687473175,296.5123665580987,293.83626640370693,295.3203562095654,294.0116494903198,293.604129137616,296.57870136395036,295.83169363657845,295.3108473181118,296.7427329216485,292.62671358596714,286.886209870677,293.9030946610505,295.30972176997193,297.59429162426096,295.46996345591145,294.01791402,289.1422913557893,290.1504397377502,293.55289027477363,295.2209601250466,293.3719096408251,294.6310288809128,0.03834803237229354,0.037688421176311764,0.015019292894353498,0.01066103391829443,0.022284815720468792,0.017325858740936083,0.02165646090494624,0.037974971135575485,0.011689217769884986,0.06716114328144943,0.030052411143565418,0.005902878646893831,0.03042744234763578,0.0815716563319198,0.04504230342757956,0.04111163957361677,0.02040190648183478,0.01626318598456471,0.06626817811851396,0.08389373091134437,0.09195322618235242,0.03096905435731851,0.0676674681067981,0.06218332380846335,0.030137002767979194,72.85714,91.55357,85.25,70.14285500000001,72.85714,72.60714,80.72321500000002,72.85714,72.85714,93.89286,73.60714,72.85714,73.60714,73.60714,72.85714,93.89286,85.25,73.60714,93.89286,72.60714,73.60714,73.60714,76.89286,72.85714,80.67582384615383,0.016112877,0.018147518,0.01713716,0.017825020499999997,0.016112877,0.015734311,0.0154020166,0.016112877,0.01526145,0.018310023,0.01572002,0.0154928775,0.015954303,0.015535729,0.016112877,0.018310023,0.01713716,0.015734311,0.01713716,0.015535729,0.015535729,0.015954303,0.01572002,0.016112877,0.016537018699999996
1/16/2005,5.191568461,0.2674834742,0.00016561224030000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0753605969999995,0.1567888849,1.9600000000000002e-05,0.0,0.0,0.0,0.0012894895630000001,0.0,0.2712292237,0.016398232590000002,0.0,0.00046162685560000006,10.56012618,24.453770199999997,0.06798150612000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357416346,0.0,0.0,0.005111322353,0.0,0.0,0.0,0.0,0.0,0.008897129859999998,0.0006862999935,0.0001244848295,0.0,0.1904112209,0.0,0.0,0.013416115919999999,0.0,8.484330596,0.0,6.69616602,0.00015241918119999998,1.5792924240000001,8.55e-05,3.04528427,0.0,0.18555126,0.0,0.0002783700504,0.0,0.0,9.173462396,0.0,0.0,0.0,0.0034622637,0.0,0.0,2.3e-06,0.0004435842379,0.0,0.0,2.833078211,0.0,0.0,2.0904167830000002,12.8412061,0.0,1.7100000000000002e-05,19.76827536,0.0002891072581,0.0,0.0,0.1465498889,0.0,0.0001162947667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.619209182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000622337005,0.0,8.034872379,295.67548625962866,298.44701109087737,300.48939148374217,301.98582121903183,297.3459874075043,300.758596407365,297.6510697894081,296.0508932308332,301.9105276756901,298.23379078704977,298.15455288828264,302.00988933359787,296.6172920946212,289.45425030936286,297.01749746208617,298.97497301495565,298.470976392054,301.19092942808123,297.04709540974994,291.85786007050257,293.2275520886359,296.406203331497,297.85287800434736,295.47391762832734,298.71462117999147,298.7982539830541,303.6659178765477,305.4469803689045,307.55629240474894,302.3383576264177,306.75051255262747,302.18688858125165,299.0801189970308,308.1267591817,301.55384737898856,302.52754106923453,307.63918207406755,302.76933525917457,293.98197276743645,300.68094626300604,303.1359725658588,299.4718927615071,307.3759514834428,300.11463698452275,297.8371221928205,297.85496434123013,300.77919551307554,302.09385290530014,297.9719150658412,303.6092901713345,290.52672742093563,294.2081791349041,295.13053508853613,296.4248730933021,291.0666541971145,294.4608940901107,293.85319268101534,291.64694449974917,295.04785353745996,295.5923743721803,292.226280418275,295.3065662706864,289.2537675830025,283.15791104817185,291.33471362822723,294.4431563799168,297.3058263286722,293.9761013536655,293.0093636212835,285.9812116787922,287.23638108354334,291.09042800615816,292.34992457307817,290.1267572961512,293.86848309394975,0.008026444076820745,0.02761884382675624,0.00661414826103679,0.0007244871645244883,0.003275935406443625,0.005881921185124799,0.024135244982627875,0.007176007203124987,0.000349067208960982,0.0564327024441795,0.009678484439965529,0.0014536323976374055,0.0055115122076775614,0.06125694159056545,0.009993404009975736,0.013783500924834676,0.016325272268529936,0.0003383519925895685,0.016070716155673983,0.046607179915166816,0.014152540566911159,0.007194506233463456,0.022353207992937288,0.006848514888625559,0.01906842966327096,69.42857,88.92857000000002,86.0,62.392858499999996,69.42857,61.964287,82.848215,69.42857,69.42857,95.17857,67.75,69.42857,67.75,67.75,69.42857,95.17857,86.0,67.75,95.17857,61.964287,67.75,67.75,77.5,69.42857,79.22252746153846,0.014970026,0.017615734499999997,0.01727145,0.0150743045,0.014970026,0.013082875,0.015547445599999998,0.014970026,0.013560022,0.018540015,0.014187162,0.014394303999999998,0.0142628765,0.013058594,0.014970026,0.018540015,0.01727145,0.013082875,0.01727145,0.013058594,0.013058594,0.0142628765,0.014187162,0.014970026,0.015625519074999997
1/23/2005,5.524452923999999,0.2627678243,0.00015980867369999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090970983,0.1994520803,0.0,0.0,0.0,0.0,0.001229001066,0.0,0.34283051270000003,0.2324781406,0.0,0.00043988520260000003,10.12279822,23.64307708,0.05564755407000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.356039093,0.0,0.0,0.005080682826,0.0,0.0,0.0,0.0,0.0,0.01081691441,0.0006667719611000001,0.0001196627507,0.0,0.25449451510000004,0.0,0.0,0.006713874488999999,0.0,8.226743218,0.0,6.335491529,0.0001472001212,1.577517616,8.22e-05,3.032462632,0.0,0.2623843789,0.0,0.0002542884283,0.0,0.0,9.652066069,0.0,0.0,0.0,0.0002878123602,0.0,0.0,2.23e-06,0.00042264835719999996,0.0,0.0,2.90202039,0.0,0.0,2.085473038,11.58813018,0.0,1.65e-05,18.60623708,0.00027612774119999996,0.0,0.0,0.3174373289,0.0,0.0001123176698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110571839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005962965436,0.0,5.9803575989999995,296.4057858417299,298.0208130760767,300.7541267838089,302.4876310722671,297.99724556690927,301.3143004231848,297.3419447551155,297.1265078043895,302.9733202541943,298.7464944567191,298.9885765884418,302.3090623959088,296.8703411295943,290.3383522806918,297.2734195188005,299.04628322154144,298.9459585543612,301.552986577423,297.5798662641134,293.1677933883052,293.81007297309736,297.1482853546632,298.7926849064352,296.6227800298644,298.8209651402423,300.352604649238,304.19682277877587,306.28168349487976,308.184813186389,302.7946673161237,306.82429048747395,303.08774428739207,301.4788553833028,308.63622089198725,302.3549134004031,303.778568172746,308.0952401740896,303.08051116074336,294.67229786169213,301.42323373431475,303.1889708371885,299.4953350002932,306.7497832385318,301.4038154125852,297.8239684921683,298.95948449203905,302.1490470777015,303.24151328720865,300.4105590729039,304.2912200643989,291.57467546169477,293.4263101269653,294.5669769105027,297.5134955875406,292.6949865184513,295.8112800670022,292.3694949131436,292.5570268983424,296.7552095614936,295.24150683595235,294.65245055020233,296.2685608033942,291.8307776139632,285.3992732379848,292.76937367475614,293.8429636373845,297.64922173185886,295.75138980358065,292.22089912273634,287.4707056862543,288.9034276184387,292.75287693124915,294.6180227044833,292.04963998487636,293.8540265088206,0.02032456284427376,0.0343250273693048,0.004118809604444513,0.002827299890710439,0.017837196264266667,0.005120648417608933,0.02220516866792448,0.01740595572964074,0.003650463564415308,0.025872674944478685,0.01693312808180662,0.004149162980148218,0.02584789695280434,0.03848248299690443,0.01935534692169941,0.005280077727762539,0.0059852445985820795,0.005022666999491375,0.005865412668751664,0.03794661408939957,0.05709891640959741,0.01863047563315654,0.023923027624616632,0.04886772787110926,0.019578253675304854,63.714287,84.67857,77.82143,61.8750015,63.714287,65.71429,75.83036,63.714287,63.714287,87.5,66.92857,63.714287,66.92857,66.92857,63.714287,87.5,77.82143,66.92857,87.5,65.71429,66.92857,66.92857,81.5,63.714287,74.91483615384617,0.014268594,0.017309305875,0.015582873,0.016045728500000002,0.014268594,0.013758595,0.014139733400000003,0.014268594,0.012902873,0.017305735,0.015224303,0.0132814455,0.014361446000000003,0.015240022,0.014268594,0.017305735,0.015582873,0.013758595,0.015582873,0.015240022,0.015240022,0.014361446000000003,0.015224303,0.014268594,0.015216590325
1/30/2005,6.337582821,0.2437487062,0.0001540562454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8661545969999995,0.24635821800000002,0.0,0.0,0.0,0.0,0.001169145389,0.0,0.4214971454,0.5370560261,0.0,0.00041837149639999995,9.610367755,20.27320565,0.04398710351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34893454,0.0,0.0,0.005035201449,0.0,0.0,0.0,0.0,0.0,0.01246303598,0.0006445568774,0.00011488586509999999,0.0,0.1893151648,0.0,0.0,0.0,0.0,7.9183753139999995,0.0,5.902017348999999,0.0001420263464,1.586153751,7.879999999999999e-05,3.03493647,0.0,0.3468848461,0.0,0.0002282837884,0.0,0.0,10.21108875,0.0,0.0,0.0,0.0,0.0,0.0,2.16e-06,0.00040193222110000004,0.06472333362,0.0,2.978500267,0.0,0.0,2.073354126,11.46782649,0.0,1.6e-05,15.87640165,0.0002632808372,0.0,0.0,0.4136000532,0.0,0.00010837505229999999,0.0,0.0,0.0,0.0,0.3556685846,0.0,0.0,2.673144471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005705118399,0.0,5.441275158,295.4676061146356,297.21620562431036,300.9333514064923,301.9831528119321,297.59337613378375,301.3187088563521,297.36108307532754,296.2688212257729,302.3950205341557,298.5587685602557,298.3999146878128,302.12103091343874,296.61507703988013,290.33429186384615,296.5379827622711,299.0594966864158,298.67526021636104,301.21778387080207,297.02316738052934,293.05294518802486,293.89957070304007,296.27079733989694,298.35018510848863,295.63305239266816,298.5247919844934,300.0940888492904,303.3768631525317,307.3002869423675,307.68868840583684,302.6930028847212,306.9445361489811,302.5317392727772,300.817542385164,308.64159307170905,302.13910473987954,303.04652618902884,308.05795310299,303.2570923724697,294.3969329526168,301.00192460946306,304.35656073969494,299.3644491670704,307.0822202314518,301.5362206501738,297.5806250301017,298.9492610712351,301.2327015399638,303.0597274077326,299.4989164534412,303.9700199497576,291.30890583930517,293.70562969622574,294.27958912063804,297.05343756572023,292.14436975127273,295.4991060159904,293.21792178263263,291.7178038686607,295.40173335489624,295.144778708394,294.262579244358,295.64099105205514,291.00263580954316,285.67852869517395,292.11304618001236,293.201655544854,297.24201530547464,294.57429351463435,291.8201980583965,288.1392741695084,288.61739635156977,292.05585297109843,294.1123148635964,291.5529665568957,293.8953503699141,0.01811570541877585,0.06645673687856947,0.0015295950870559956,0.002834137857345585,0.004947590827578274,0.0018738489839484113,0.021383940994435864,0.012650317124119436,0.0006516561760957465,0.012244296369722482,0.010528602286690355,0.0013576188532118025,0.004562209391813546,0.041709658284016085,0.017141537729630403,0.0033397078777865808,0.007408655766861975,0.0005629463865802059,0.008067117542535954,0.038414999472144405,0.017803448496945953,0.010376430955535584,0.015542340079861697,0.01437534789051841,0.02292352139215424,63.5,85.58928499999998,70.92857,55.053572,63.5,56.214287,72.9285725,63.5,63.5,80.0,62.714287,63.5,62.714287,62.714287,63.5,80.0,70.92857,62.714287,80.0,56.214287,62.714287,62.714287,65.39286,63.5,70.4258246923077,0.01413144,0.017487161,0.014384308,0.014750016000000001,0.01413144,0.012590021000000002,0.0140300178,0.01413144,0.012548591,0.016161446,0.013607161,0.012822161499999998,0.013888593,0.012454301,0.01413144,0.016161446,0.014384308,0.012590021000000002,0.014384308,0.012454301,0.012454301,0.013888593,0.013607161,0.01413144,0.014623017899999997
