year/week,AMAZONAS-CO,ANTIOQUIA-CO,ARAUCA-CO,ATLÁNTICO-CO,BOGOTÁ-CO,BOLÍVAR-CO,BOYACÁ-CO,CALDAS-CO,CAQUETÁ-CO,CASANARE-CO,CAUCA-CO,CESAR-CO,CHOCÓ-CO,CÓRDOBA-CO,CUNDINAMARCA-CO,GUAINÍA-CO,GUAVIARE-CO,HUILA-CO,LAGUAJIRA-CO,MAGDALENA-CO,META-CO,NARIÑO-CO,NORSANTANDER-CO,PUTUMAYO-CO,QUINDIO-CO,RISARALDA-CO,SANANDRÉS-CO,SANTANDER-CO,SUCRE-CO,TOLIMA-CO,VALLE-CO,VAUPÉS-CO,VICHADA-CO,TemperatureAverage-DistritoFederal,TemperatureAverage-Amazonas,TemperatureAverage-Anzoategui,TemperatureAverage-Apure,TemperatureAverage-Aragua,TemperatureAverage-Barinas,TemperatureAverage-Bolivar,TemperatureAverage-Carabobo,TemperatureAverage-Cojedes,TemperatureAverage-DeltaAmacuro,TemperatureAverage-Falcon,TemperatureAverage-Guarico,TemperatureAverage-Lara,TemperatureAverage-Merida,TemperatureAverage-Miranda,TemperatureAverage-Monagas,TemperatureAverage-NuevaEsparta,TemperatureAverage-Portuguesa,TemperatureAverage-Sucre,TemperatureAverage-Tachira,TemperatureAverage-Trujillo,TemperatureAverage-Yaracuy,TemperatureAverage-Zulia,TemperatureAverage-Vargas,TemperatureAverage-TotalVE,TemperatureMax-DistritoFederal,TemperatureMax-Amazonas,TemperatureMax-Anzoategui,TemperatureMax-Apure,TemperatureMax-Aragua,TemperatureMax-Barinas,TemperatureMax-Bolivar,TemperatureMax-Carabobo,TemperatureMax-Cojedes,TemperatureMax-DeltaAmacuro,TemperatureMax-Falcon,TemperatureMax-Guarico,TemperatureMax-Lara,TemperatureMax-Merida,TemperatureMax-Miranda,TemperatureMax-Monagas,TemperatureMax-NuevaEsparta,TemperatureMax-Portuguesa,TemperatureMax-Sucre,TemperatureMax-Tachira,TemperatureMax-Trujillo,TemperatureMax-Yaracuy,TemperatureMax-Zulia,TemperatureMax-Vargas,TemperatureMax-TotalVE,TemperatureMin-DistritoFederal,TemperatureMin-Amazonas,TemperatureMin-Anzoategui,TemperatureMin-Apure,TemperatureMin-Aragua,TemperatureMin-Barinas,TemperatureMin-Bolivar,TemperatureMin-Carabobo,TemperatureMin-Cojedes,TemperatureMin-DeltaAmacuro,TemperatureMin-Falcon,TemperatureMin-Guarico,TemperatureMin-Lara,TemperatureMin-Merida,TemperatureMin-Miranda,TemperatureMin-Monagas,TemperatureMin-NuevaEsparta,TemperatureMin-Portuguesa,TemperatureMin-Sucre,TemperatureMin-Tachira,TemperatureMin-Trujillo,TemperatureMin-Yaracuy,TemperatureMin-Zulia,TemperatureMin-Vargas,TemperatureMin-TotalVE,Precipitation-DistritoFederal,Precipitation-Amazonas,Precipitation-Anzoategui,Precipitation-Apure,Precipitation-Aragua,Precipitation-Barinas,Precipitation-Bolivar,Precipitation-Carabobo,Precipitation-Cojedes,Precipitation-DeltaAmacuro,Precipitation-Falcon,Precipitation-Guarico,Precipitation-Lara,Precipitation-Merida,Precipitation-Miranda,Precipitation-Monagas,Precipitation-NuevaEsparta,Precipitation-Portuguesa,Precipitation-Sucre,Precipitation-Tachira,Precipitation-Trujillo,Precipitation-Yaracuy,Precipitation-Zulia,Precipitation-Vargas,Precipitation-TotalVE,RelativeHumidity-DistritoFederal,RelativeHumidity-Amazonas,RelativeHumidity-Anzoategui,RelativeHumidity-Apure,RelativeHumidity-Aragua,RelativeHumidity-Barinas,RelativeHumidity-Bolivar,RelativeHumidity-Carabobo,RelativeHumidity-Cojedes,RelativeHumidity-DeltaAmacuro,RelativeHumidity-Falcon,RelativeHumidity-Guarico,RelativeHumidity-Lara,RelativeHumidity-Merida,RelativeHumidity-Miranda,RelativeHumidity-Monagas,RelativeHumidity-NuevaEsparta,RelativeHumidity-Portuguesa,RelativeHumidity-Sucre,RelativeHumidity-Tachira,RelativeHumidity-Trujillo,RelativeHumidity-Yaracuy,RelativeHumidity-Zulia,RelativeHumidity-Vargas,RelativeHumidity-TotalVE,SpecificHumidity-DistritoFederal,SpecificHumidity-Amazonas,SpecificHumidity-Anzoategui,SpecificHumidity-Apure,SpecificHumidity-Aragua,SpecificHumidity-Barinas,SpecificHumidity-Bolivar,SpecificHumidity-Carabobo,SpecificHumidity-Cojedes,SpecificHumidity-DeltaAmacuro,SpecificHumidity-Falcon,SpecificHumidity-Guarico,SpecificHumidity-Lara,SpecificHumidity-Merida,SpecificHumidity-Miranda,SpecificHumidity-Monagas,SpecificHumidity-NuevaEsparta,SpecificHumidity-Portuguesa,SpecificHumidity-Sucre,SpecificHumidity-Tachira,SpecificHumidity-Trujillo,SpecificHumidity-Yaracuy,SpecificHumidity-Zulia,SpecificHumidity-Vargas,SpecificHumidity-TotalVE
1/2/2005,0,13,5,13,13,8,2,13,5,25,0,4,0,1,39,8,1,113,1,0,5,0,22,0,58,0,0,50,11,20,63,0,0,295.3769664121665,297.40394360040705,299.5649592491146,300.95322707945,296.9928822824964,300.12436644795014,297.19570443658336,296.1933298215845,301.5089697471177,298.00780500989066,298.3220533824251,300.9291977904661,296.5317076111777,290.3349548930175,296.27065172939234,298.27667717193697,298.61749006982143,300.2945410822487,296.76536960572366,292.8640884731989,293.89282638874766,296.26543552916746,298.314166200386,295.8070809319385,298.133830401562,298.7956492898556,302.5813501171126,304.6784836040988,305.65078614568364,301.3519114741616,305.5428856215572,301.94434335077096,300.04562295084753,307.9272152636988,301.85331337907996,303.0247734809658,306.59884393157137,302.6875139184836,294.35135082164373,299.5961416360992,302.7485425407344,299.6063600478778,305.59902978345,300.19762540392935,296.90301409452115,298.4147129095801,301.75190371752444,302.51388138932924,298.9011393643935,303.00666782806314,290.87933266252185,293.9909841626212,295.4596053366749,296.5955700297806,292.367955024564,295.1334096469647,293.84470267366765,292.47996498520257,296.2077997916148,295.5515631206196,294.51030256177535,296.0317289118853,291.71027746123747,286.1943207609039,292.17291012961016,294.80239489796946,297.2147147130757,295.34770942961234,293.1526277741669,288.4044517308581,289.562062633133,292.44091192895013,294.61495275835017,291.5220478136969,294.3363830955327,0.05616781430822726,0.05660782380120465,0.020512629307591262,0.015957810776002532,0.030620033853452636,0.01534238355766221,0.038167205170051705,0.060331743203854725,0.017931233637263937,0.09221121838024583,0.03265223241231252,0.015730400996295482,0.02424170582981337,0.064213594294438,0.05764336683943036,0.045722233123250765,0.03736514366142596,0.01675976096142176,0.07611542700173797,0.06909976658746847,0.06975262375172506,0.04777061184182889,0.05345811279328958,0.07445934439375619,0.04040537772965622,76.92857,88.67857000000002,87.82143,67.35713999999999,76.92857,69.42857,83.00892749999998,76.92857,76.92857,93.21429,77.10714,76.92857,77.10714,77.10714,76.92857,93.21429,87.82143,77.10714,93.21429,69.42857,77.10714,77.10714,74.14286,76.92857,81.02472461538461,0.015888598,0.01733144875,0.016758587,0.0153593055,0.015888598,0.014225734,0.0147651604,0.015888598,0.014137162,0.017968595,0.014687158999999997,0.014600733000000001,0.015577158999999997,0.013601444,0.015888598,0.017968595,0.016758587,0.014225734,0.016758587,0.013601444,0.013601444,0.015577158999999997,0.014687158999999997,0.015888598,0.015588947499999997
1/9/2005,0,10,3,8,19,12,6,5,16,24,3,5,0,3,38,24,4,103,2,0,22,0,8,0,35,18,0,36,2,15,41,0,0,296.49473315799383,297.9181029836105,300.70596859852856,301.7411578543631,298.07536461971563,300.67239502653507,298.30626015938685,297.1709861759169,302.2850433299626,298.7517074720253,298.95587929250166,302.1591584320668,297.1428846714809,290.91020754156267,297.3921890209145,299.0094807222367,298.2514455654215,300.8977329891907,297.5615864229005,293.39894151464716,294.43510729772413,297.13752421088,298.66987272224765,296.8184912969832,298.9576951042078,299.57835959599436,303.1155164042563,305.4566356971402,306.01317794167096,301.7693135592156,305.18253934101546,303.14719898267225,299.91027192928453,306.8727215016328,302.20393948520166,302.9254079553,306.880343189117,302.1467569609763,294.4955857075087,300.344139396343,302.636341763581,298.72792726669564,305.0532423706437,300.4695264328136,297.7109248073549,298.1625134906388,300.5834094076576,302.72175761234354,299.6376163662594,303.5102905067382,292.95417768484117,293.92707836505775,295.9579687473175,296.5123665580987,293.83626640370693,295.3203562095654,294.0116494903198,293.604129137616,296.57870136395036,295.83169363657845,295.3108473181118,296.7427329216485,292.62671358596714,286.886209870677,293.9030946610505,295.30972176997193,297.59429162426096,295.46996345591145,294.01791402,289.1422913557893,290.1504397377502,293.55289027477363,295.2209601250466,293.3719096408251,294.6310288809128,0.03834803237229354,0.037688421176311764,0.015019292894353498,0.01066103391829443,0.022284815720468792,0.017325858740936083,0.02165646090494624,0.037974971135575485,0.011689217769884986,0.06716114328144943,0.030052411143565418,0.005902878646893831,0.03042744234763578,0.0815716563319198,0.04504230342757956,0.04111163957361677,0.02040190648183478,0.01626318598456471,0.06626817811851396,0.08389373091134437,0.09195322618235242,0.03096905435731851,0.0676674681067981,0.06218332380846335,0.030137002767979194,72.85714,91.55357,85.25,70.14285500000001,72.85714,72.60714,80.72321500000002,72.85714,72.85714,93.89286,73.60714,72.85714,73.60714,73.60714,72.85714,93.89286,85.25,73.60714,93.89286,72.60714,73.60714,73.60714,76.89286,72.85714,80.67582384615383,0.016112877,0.018147518,0.01713716,0.017825020499999997,0.016112877,0.015734311,0.0154020166,0.016112877,0.01526145,0.018310023,0.01572002,0.0154928775,0.015954303,0.015535729,0.016112877,0.018310023,0.01713716,0.015734311,0.01713716,0.015535729,0.015535729,0.015954303,0.01572002,0.016112877,0.016537018699999996
1/16/2005,0,28,4,9,38,10,5,5,14,42,1,2,0,5,51,26,5,98,1,5,19,0,16,0,41,37,0,40,8,36,69,0,0,295.67548625962866,298.44701109087737,300.48939148374217,301.98582121903183,297.3459874075043,300.758596407365,297.6510697894081,296.0508932308332,301.9105276756901,298.23379078704977,298.15455288828264,302.00988933359787,296.6172920946212,289.45425030936286,297.01749746208617,298.97497301495565,298.470976392054,301.19092942808123,297.04709540974994,291.85786007050257,293.2275520886359,296.406203331497,297.85287800434736,295.47391762832734,298.71462117999147,298.7982539830541,303.6659178765477,305.4469803689045,307.55629240474894,302.3383576264177,306.75051255262747,302.18688858125165,299.0801189970308,308.1267591817,301.55384737898856,302.52754106923453,307.63918207406755,302.76933525917457,293.98197276743645,300.68094626300604,303.1359725658588,299.4718927615071,307.3759514834428,300.11463698452275,297.8371221928205,297.85496434123013,300.77919551307554,302.09385290530014,297.9719150658412,303.6092901713345,290.52672742093563,294.2081791349041,295.13053508853613,296.4248730933021,291.0666541971145,294.4608940901107,293.85319268101534,291.64694449974917,295.04785353745996,295.5923743721803,292.226280418275,295.3065662706864,289.2537675830025,283.15791104817185,291.33471362822723,294.4431563799168,297.3058263286722,293.9761013536655,293.0093636212835,285.9812116787922,287.23638108354334,291.09042800615816,292.34992457307817,290.1267572961512,293.86848309394975,0.008026444076820745,0.02761884382675624,0.00661414826103679,0.0007244871645244883,0.003275935406443625,0.005881921185124799,0.024135244982627875,0.007176007203124987,0.000349067208960982,0.0564327024441795,0.009678484439965529,0.0014536323976374055,0.0055115122076775614,0.06125694159056545,0.009993404009975736,0.013783500924834676,0.016325272268529936,0.0003383519925895685,0.016070716155673983,0.046607179915166816,0.014152540566911159,0.007194506233463456,0.022353207992937288,0.006848514888625559,0.01906842966327096,69.42857,88.92857000000002,86.0,62.392858499999996,69.42857,61.964287,82.848215,69.42857,69.42857,95.17857,67.75,69.42857,67.75,67.75,69.42857,95.17857,86.0,67.75,95.17857,61.964287,67.75,67.75,77.5,69.42857,79.22252746153846,0.014970026,0.017615734499999997,0.01727145,0.0150743045,0.014970026,0.013082875,0.015547445599999998,0.014970026,0.013560022,0.018540015,0.014187162,0.014394303999999998,0.0142628765,0.013058594,0.014970026,0.018540015,0.01727145,0.013082875,0.01727145,0.013058594,0.013058594,0.0142628765,0.014187162,0.014970026,0.015625519074999997
1/23/2005,0,13,11,11,39,18,4,8,27,44,1,10,2,5,45,24,6,108,0,3,19,1,13,3,38,22,0,61,12,7,65,0,0,296.4057858417299,298.0208130760767,300.7541267838089,302.4876310722671,297.99724556690927,301.3143004231848,297.3419447551155,297.1265078043895,302.9733202541943,298.7464944567191,298.9885765884418,302.3090623959088,296.8703411295943,290.3383522806918,297.2734195188005,299.04628322154144,298.9459585543612,301.552986577423,297.5798662641134,293.1677933883052,293.81007297309736,297.1482853546632,298.7926849064352,296.6227800298644,298.8209651402423,300.352604649238,304.19682277877587,306.28168349487976,308.184813186389,302.7946673161237,306.82429048747395,303.08774428739207,301.4788553833028,308.63622089198725,302.3549134004031,303.778568172746,308.0952401740896,303.08051116074336,294.67229786169213,301.42323373431475,303.1889708371885,299.4953350002932,306.7497832385318,301.4038154125852,297.8239684921683,298.95948449203905,302.1490470777015,303.24151328720865,300.4105590729039,304.2912200643989,291.57467546169477,293.4263101269653,294.5669769105027,297.5134955875406,292.6949865184513,295.8112800670022,292.3694949131436,292.5570268983424,296.7552095614936,295.24150683595235,294.65245055020233,296.2685608033942,291.8307776139632,285.3992732379848,292.76937367475614,293.8429636373845,297.64922173185886,295.75138980358065,292.22089912273634,287.4707056862543,288.9034276184387,292.75287693124915,294.6180227044833,292.04963998487636,293.8540265088206,0.02032456284427376,0.0343250273693048,0.004118809604444513,0.002827299890710439,0.017837196264266667,0.005120648417608933,0.02220516866792448,0.01740595572964074,0.003650463564415308,0.025872674944478685,0.01693312808180662,0.004149162980148218,0.02584789695280434,0.03848248299690443,0.01935534692169941,0.005280077727762539,0.0059852445985820795,0.005022666999491375,0.005865412668751664,0.03794661408939957,0.05709891640959741,0.01863047563315654,0.023923027624616632,0.04886772787110926,0.019578253675304854,63.714287,84.67857,77.82143,61.8750015,63.714287,65.71429,75.83036,63.714287,63.714287,87.5,66.92857,63.714287,66.92857,66.92857,63.714287,87.5,77.82143,66.92857,87.5,65.71429,66.92857,66.92857,81.5,63.714287,74.91483615384617,0.014268594,0.017309305875,0.015582873,0.016045728500000002,0.014268594,0.013758595,0.014139733400000003,0.014268594,0.012902873,0.017305735,0.015224303,0.0132814455,0.014361446000000003,0.015240022,0.014268594,0.017305735,0.015582873,0.013758595,0.015582873,0.015240022,0.015240022,0.014361446000000003,0.015224303,0.014268594,0.015216590325
1/30/2005,0,29,2,0,18,9,3,16,14,46,0,9,10,3,45,21,5,50,1,3,50,1,17,0,42,30,0,46,11,16,58,0,0,295.4676061146356,297.21620562431036,300.9333514064923,301.9831528119321,297.59337613378375,301.3187088563521,297.36108307532754,296.2688212257729,302.3950205341557,298.5587685602557,298.3999146878128,302.12103091343874,296.61507703988013,290.33429186384615,296.5379827622711,299.0594966864158,298.67526021636104,301.21778387080207,297.02316738052934,293.05294518802486,293.89957070304007,296.27079733989694,298.35018510848863,295.63305239266816,298.5247919844934,300.0940888492904,303.3768631525317,307.3002869423675,307.68868840583684,302.6930028847212,306.9445361489811,302.5317392727772,300.817542385164,308.64159307170905,302.13910473987954,303.04652618902884,308.05795310299,303.2570923724697,294.3969329526168,301.00192460946306,304.35656073969494,299.3644491670704,307.0822202314518,301.5362206501738,297.5806250301017,298.9492610712351,301.2327015399638,303.0597274077326,299.4989164534412,303.9700199497576,291.30890583930517,293.70562969622574,294.27958912063804,297.05343756572023,292.14436975127273,295.4991060159904,293.21792178263263,291.7178038686607,295.40173335489624,295.144778708394,294.262579244358,295.64099105205514,291.00263580954316,285.67852869517395,292.11304618001236,293.201655544854,297.24201530547464,294.57429351463435,291.8201980583965,288.1392741695084,288.61739635156977,292.05585297109843,294.1123148635964,291.5529665568957,293.8953503699141,0.01811570541877585,0.06645673687856947,0.0015295950870559956,0.002834137857345585,0.004947590827578274,0.0018738489839484113,0.021383940994435864,0.012650317124119436,0.0006516561760957465,0.012244296369722482,0.010528602286690355,0.0013576188532118025,0.004562209391813546,0.041709658284016085,0.017141537729630403,0.0033397078777865808,0.007408655766861975,0.0005629463865802059,0.008067117542535954,0.038414999472144405,0.017803448496945953,0.010376430955535584,0.015542340079861697,0.01437534789051841,0.02292352139215424,63.5,85.58928499999998,70.92857,55.053572,63.5,56.214287,72.9285725,63.5,63.5,80.0,62.714287,63.5,62.714287,62.714287,63.5,80.0,70.92857,62.714287,80.0,56.214287,62.714287,62.714287,65.39286,63.5,70.4258246923077,0.01413144,0.017487161,0.014384308,0.014750016000000001,0.01413144,0.012590021000000002,0.0140300178,0.01413144,0.012548591,0.016161446,0.013607161,0.012822161499999998,0.013888593,0.012454301,0.01413144,0.016161446,0.014384308,0.012590021000000002,0.014384308,0.012454301,0.012454301,0.013888593,0.013607161,0.01413144,0.014623017899999997
2/6/2005,0,31,8,6,19,5,2,2,5,65,1,3,1,5,37,3,6,66,2,1,48,4,13,0,34,29,0,45,11,65,55,0,0,296.4577296770449,297.4144228059203,302.1004344656953,301.19794499326423,298.18120717108553,300.5158594724022,298.50525115921823,297.1308042029208,301.8889543609978,299.617773002891,298.14995631615415,302.57354559907094,296.3826442999245,290.6521421775965,297.5981271616948,300.47410523392864,298.84531785864067,300.76381415824727,298.27104860767344,293.1003106528607,294.10639698827464,297.03078743136325,298.21944743312287,296.6710829058665,298.97359456085775,300.71856404362234,302.1475086654524,307.4864102347991,306.5283045132962,302.2392978882136,305.95121035081456,303.75170750148317,300.30404572603805,306.7569347492948,303.44710303190107,302.69112636166517,307.69519037753105,302.26464764008944,294.78222405433337,302.47828475045446,305.3573598367633,299.2661219988284,305.44280028540607,302.0347299873244,298.14929467265654,298.13666191064414,300.87745032872874,302.70218985468995,299.6343604997613,303.9076374383055,292.66538346645245,294.27085844067136,296.7585668424865,296.93646002100127,294.06404544269816,295.793057743883,294.3251699053325,293.7633277728099,296.93192333578673,295.9590798515321,295.2133439324292,296.70671587505007,292.6647256208525,286.4597614604936,293.8723783318825,295.72703343571135,298.1870105098379,295.8283840526016,294.06184348728704,289.3344480555419,289.9285484168788,293.6104152177936,295.23224217708605,293.21994730723094,294.9017679717005,0.06148963304673687,0.06718924194919736,0.010877755624298985,0.03715047852649075,0.04359478935074782,0.03501895083775453,0.02564773369832985,0.1447463872887059,0.032204617632923135,0.010231965927653056,0.04264642742654876,0.020703703888590743,0.06260774258114457,0.141616800868153,0.06147625588629865,0.007998581151488245,0.008128768268128042,0.02815312250380182,0.019806589994797442,0.09179219768974108,0.12232064418604445,0.0871333457669402,0.06761177428248402,0.06002634907151569,0.04095973611712024,73.03571,96.785715,66.60714,82.07142999999998,73.03571,89.71429,71.49107075,73.03571,73.03571,76.42857,89.60714,73.03571,89.60714,89.60714,73.03571,76.42857,66.60714,89.60714,76.42857,89.71429,89.60714,89.60714,94.46429,73.03571,80.2939556153846,0.016270015,0.01857180475,0.014435734,0.019077164,0.016270015,0.018242875,0.015123733600000001,0.016270015,0.016148588000000002,0.016081448999999998,0.017442873,0.015309302,0.017594308,0.017257163,0.016270015,0.016081448999999998,0.014435734,0.018242875,0.014435734,0.017257163,0.017257163,0.017594308,0.017442873,0.016270015,0.016800161799999998
2/13/2005,0,24,8,6,7,5,2,7,8,67,0,7,4,5,47,10,24,87,2,4,51,0,18,5,56,34,0,29,7,33,50,0,0,296.2370091339632,298.7476216017561,301.78516984608535,302.89513610683133,298.1569654854255,302.01536543097507,298.41902218018987,296.89481004069273,302.98328922408274,299.09927773686053,298.90104375539175,302.9775039124665,296.89297266031934,290.6386093955873,297.4535108495133,300.05220497627863,298.88044263563717,302.19804905066906,297.8307582061165,293.21647316958376,294.51638763868425,297.08904666198976,298.76413941019865,296.4094384459018,299.4928342018027,299.9931569878499,304.2564796343306,307.6594988341127,308.2296679429319,302.78376016335517,307.18390745391997,304.0778364658324,300.80786781042684,308.6557153926445,302.93037858922264,303.65190616633134,308.6141734960076,302.29160055231694,294.65471618260244,300.91346522122285,305.3165348885069,299.8609688080278,307.7305804624137,301.6917787161932,297.75663717298795,298.8982742018752,301.87975074201574,303.1910256507118,299.61417412747323,304.7785623170941,291.40560914250136,293.5628465387361,295.52165832421736,297.1175845100753,292.6653834664525,295.43504501146487,293.0056915942398,292.2730255550391,296.1234310934182,295.32581037019816,294.4891092656898,296.608786586872,291.4621552621166,284.2912967862278,292.6538964702068,294.6346990904427,297.54659781826274,295.2466643454562,293.28434308207284,287.44248411001547,288.561479475572,291.9320318103921,294.48449101178187,291.92925424008115,294.0513890263697,0.016976207851729087,0.017136794217851168,0.002107593416843149,0.000577302232467219,0.005877876256999053,0.001989605026847063,0.004266365519869139,0.008307681190152393,0.00028235231662387733,0.019941588113906446,0.00938848150416543,0.0005594967118591817,0.004265158024438011,0.05160856300247097,0.013475678420829671,0.0045185444792588654,0.006655876387619811,0.00041356267517678695,0.009060895212728914,0.0434143769092198,0.017963131882817087,0.008352152066052564,0.02816201942409761,0.01600196625561991,0.009291051736836095,67.21429,89.48213999999999,71.25,60.4642865,67.21429,64.39286,70.9285725,67.21429,67.21429,81.39286,72.35714,67.21429,72.35714,72.35714,67.21429,81.39286,71.25,72.35714,81.39286,64.39286,72.35714,72.35714,73.07143,67.21429,72.9917586923077,0.014767165,0.01847966025,0.0147157395,0.0155635925,0.014767165,0.013415732,0.014539445900000001,0.014767165,0.012938589,0.01655573,0.014170012,0.0131257325,0.0146485865,0.013057159,0.014767165,0.01655573,0.0147157395,0.013415732,0.0147157395,0.013057159,0.013057159,0.0146485865,0.014170012,0.014767165,0.015266232224999999
2/20/2005,0,21,11,6,8,5,3,2,14,80,0,10,7,3,41,14,21,75,0,13,42,0,16,4,30,27,0,33,12,29,53,0,0,295.93961495622466,298.1246452198077,301.57812204082785,303.5816818647928,297.9862731983189,302.21070809948367,298.1088723392959,296.73825877154496,303.02316995566133,298.8396421249668,299.0601056082267,302.81293214571673,297.0139568406961,290.665043711196,296.8470862938243,299.9759248947338,298.7572264395287,302.0325223454756,297.5764323245197,293.54239608790033,294.53047558935623,296.8618912559669,299.1604868141709,296.4035888449589,299.3247289784003,301.1359661286764,303.4847923677343,308.424369237267,309.1320209518117,303.5877963950564,308.3639376605525,303.81201723282834,302.3325435790997,309.5564508593386,303.0325267932417,306.2765393471873,309.04132838116277,304.8812035173604,296.188310699861,301.932601525376,305.91170728435617,299.7613392931865,308.4222827881981,302.51124413746584,299.4446737175831,300.40085659073964,303.914884361083,305.93835836045776,301.3918772354255,305.15762937620144,291.0266900769162,294.3363363777198,295.26575638582733,297.730108747226,291.9986569508784,295.2956475288303,293.50989525483294,290.6391250405884,294.80983677631923,295.3422068614729,293.3987746327591,296.28705523537536,289.8294682889278,284.30042439392747,292.17270771557924,294.4514708173608,297.2995767954724,294.1901116842492,292.26468240211244,287.1919765055452,288.5754915868514,290.38602155649664,294.1957406497665,291.3878473113021,294.1838413496506,0.017008874729705012,0.03584075178012041,0.0017620235682334593,0.001034750957066092,0.00490267387036116,0.0016759453508452822,0.01169744362618207,0.012092509594309915,0.002030750881238965,0.02354429880283419,0.011976955057749112,0.0010405798148867952,0.003935606873091362,0.02326626324554324,0.02442869044809254,0.005489343242640176,0.008800360847694427,0.004552648272847728,0.012205028840671869,0.015416556586478385,0.011750564245142966,0.0125245450687186,0.010481952444213316,0.011911880974912966,0.014097838349413075,64.64286,88.32142999999998,74.57143,54.089285,64.64286,55.035713,74.58035925,64.64286,64.64286,82.5,62.14285699999999,64.64286,62.14285699999999,62.14285699999999,64.64286,82.5,74.57143,62.14285699999999,82.5,55.035713,62.14285699999999,62.14285699999999,59.214287,64.64286,71.24725392307694,0.014692877,0.018744303,0.015251449,0.0150635925,0.014692877,0.012770014,0.014958018,0.014692877,0.012921448,0.016934305,0.013922875,0.013335017,0.014277165,0.01247002,0.014692877,0.016934305,0.015251449,0.012770014,0.015251449,0.01247002,0.01247002,0.014277165,0.013922875,0.014692877,0.015344161300000003
2/27/2005,0,15,5,4,9,8,6,9,12,53,0,5,1,3,53,17,21,66,1,1,69,0,11,0,31,29,0,30,4,17,60,0,0,297.57496464096823,298.27740286121485,302.45713564369134,304.61693268402735,299.55669648533586,303.52747174827203,299.3687888489523,298.0871665458954,305.0507784210945,299.4545265046774,300.3501208034947,304.2089848257244,298.7213374053594,291.9085611082185,298.0864462708309,300.6886817120812,298.8022726365718,303.5866941640199,298.3799914410738,294.75444543631943,295.55286744479764,298.3234737638358,300.49587909358274,297.9437223975639,300.3224019261744,302.88306409154666,304.25246222617733,309.34723898258517,310.4183098945706,305.1791825426559,309.83726934479813,305.76754211207975,303.0598111300139,310.61761914772575,304.1025519599752,305.92689448385,310.3471602374874,305.6277878613117,296.8111986592752,303.30387231386015,307.11587142052434,299.38333319275927,309.45361106013024,303.6589732543338,300.384837727569,300.62590208308694,304.3934967363009,305.676423900687,302.1055631718049,306.32681951020976,292.2575191944684,294.66844248141535,295.95348859193854,298.9631073555865,293.07308327703663,297.643814241027,293.8979061865065,292.4339157932044,297.93850933444764,295.27878061589064,294.70843854464334,297.49035949498324,292.2490530076165,286.96527468872387,292.8017093161702,294.63701982353143,298.2083904918371,297.0662915888094,293.7555798135212,289.47976614857623,290.46600827205793,291.8791117865719,296.13082637437117,292.79497904964745,295.08701917063456,0.006493022393003877,0.06436019423741879,0.0006865842248850437,0.002990286760612203,0.0066377414663904045,0.0056147253390913645,0.010473343926561778,0.012594179506084921,0.0006777176191869371,0.007949889012618226,0.0051895412532871705,0.00024041599366063135,0.014796466556600857,0.07635954786190698,0.0077674740758522706,0.003029105650756176,0.000762867679793628,0.0042469631582342645,0.005962879530163852,0.0369230839391677,0.06197281460362361,0.00845025945448383,0.017426754556990737,0.008191700047758349,0.020219784240553627,59.07143000000001,92.83929,66.71429,68.05357000000001,59.07143000000001,74.10714,72.26785825,59.07143000000001,59.07143000000001,77.57143,65.14286,59.07143000000001,65.14286,65.14286,59.07143000000001,77.57143,66.71429,65.14286,77.57143,74.10714,65.14286,65.14286,81.32143,59.07143000000001,73.8983533076923,0.014805734,0.01904216075,0.014944302,0.018528593500000003,0.014805734,0.016015729,0.015822587399999997,0.014805734,0.014534308,0.01639573,0.016062876,0.0143785925,0.015081444,0.017434303,0.014805734,0.01639573,0.014944302,0.016015729,0.014944302,0.017434303,0.017434303,0.015081444,0.016062876,0.014805734,0.016591803500000002
